source_record_id,batch_id,dispatch_ts,zone,priority,response_minutes,temp_c,precip_mm,hospital_id
AMB-7139c5df87a4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 09:12:51+00:00,Z7,2,3.6,19.1,0.0,H001
AMB-c715ac6a3f14,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 09:12:58+00:00,Z4,2,10.8,19.1,0.0,H005
AMB-c233d825a1af,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 09:05:19+00:00,Z1,3,31.2,19.1,0.0,H001
AMB-d5a7bbaa0fcb,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 10:15:41+00:00,Z6,1,7.2,19.0,0.1,H001
AMB-4b652a9ba381,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 10:25:29+00:00,Z7,1,4.6,19.0,0.1,H001
AMB-c46c8dbb45db,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 10:20:36+00:00,Z7,3,35.1,19.0,0.1,H001
AMB-bc2565ac2939,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 12:17:26+00:00,Z7,1,8.8,20.8,0.0,H004
AMB-02cdbdeafa7f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 12:31:17+00:00,Z8,2,10.0,20.8,0.0,H004
AMB-e5d3b2e68bdd,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 12:19:43+00:00,Z1,2,16.3,20.8,0.0,H005
AMB-e3178750294d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 13:48:24+00:00,Z2,3,7.6,22.0,0.1,H005
AMB-a1e85ce25607,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 13:52:47+00:00,Z7,3,12.2,22.0,0.1,H004
AMB-bc2986fce412,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 13:47:17+00:00,Z5,3,15.1,22.0,0.1,H004
AMB-83884c9274e3,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 14:10:43+00:00,Z8,1,9.3,22.0,0.0,H003
AMB-e271fc93134a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 15:17:32+00:00,Z6,3,14.9,22.2,0.0,H001
AMB-3e58f9f69aa9,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 19:56:51+00:00,Z2,2,18.9,20.2,0.0,H002
AMB-44fbd10359ab,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 19:33:12+00:00,Z7,2,9.7,20.2,0.0,H005
AMB-1f940ea94471,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 20:16:18+00:00,Z7,2,11.0,19.0,0.0,H003
AMB-5a88b63f4e3b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 20:10:51+00:00,Z7,3,19.4,19.0,0.0,H005
AMB-7f91f3b928b3,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 20:49:09+00:00,Z3,1,13.5,19.0,0.0,H003
AMB-a15294da0f7c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 21:33:18+00:00,Z2,1,6.3,18.1,0.0,H003
AMB-320f9b5e3b60,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 22:40:37+00:00,Z2,2,19.2,17.4,0.0,H004
AMB-a06e50536815,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 22:11:20+00:00,Z5,3,18.0,17.4,0.0,H004
AMB-e84559df6b24,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-16 23:54:36+00:00,Z7,2,15.8,16.6,0.0,H001
AMB-c2940d727ae5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 00:23:33+00:00,Z1,2,2.6,16.1,0.0,H003
AMB-4fbff3757a65,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 00:57:00+00:00,Z5,3,12.8,16.1,0.0,H004
AMB-7bf113d2e335,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 01:33:39+00:00,Z4,2,9.2,14.6,0.0,H005
AMB-c1130a4a1367,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 01:37:08+00:00,Z2,2,9.7,14.6,0.0,H002
AMB-17dccebb5dbe,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 01:05:38+00:00,Z6,1,10.8,14.6,0.0,H004
AMB-bad9310313e1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 01:50:16+00:00,Z3,2,10.5,14.6,0.0,H001
AMB-fae585440500,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 01:53:58+00:00,Z2,2,17.0,14.6,0.0,H004
AMB-3f422e10bf02,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 02:24:35+00:00,Z7,2,19.3,13.9,0.0,H003
AMB-845892bb873b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 02:29:39+00:00,Z8,2,4.0,13.9,0.0,H003
AMB-0cb717b6e38d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 02:27:17+00:00,Z3,2,18.2,13.9,0.0,H001
AMB-48a7dc2bcfce,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 04:10:43+00:00,Z4,2,2.9,13.7,0.0,H002
AMB-e162fbe7d24a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 04:00:33+00:00,Z7,2,20.9,13.7,0.0,H001
AMB-daed951bb0b3,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 05:46:01+00:00,Z6,1,8.9,14.6,0.0,H004
AMB-103bd48139b7,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 05:29:45+00:00,Z5,1,7.6,14.6,0.0,H002
AMB-577806ee2b24,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 05:30:27+00:00,Z5,3,5.3,14.6,0.0,H004
AMB-8ba7eedb824d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 06:53:30+00:00,Z6,3,13.5,15.8,0.0,H005
AMB-ae32ef8ab452,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 06:41:34+00:00,Z5,1,7.6,15.8,0.0,H001
AMB-cdf16e3ba592,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 06:12:09+00:00,Z1,1,5.3,15.8,0.0,H003
AMB-69068fc9e051,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 06:34:18+00:00,Z6,2,20.0,15.8,0.0,H005
AMB-44e996dc3ea9,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 08:30:40+00:00,Z6,1,6.0,18.9,0.0,H004
AMB-9d210bfe6ebb,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 08:41:48+00:00,Z4,3,18.6,18.9,0.0,H002
AMB-dbaf146ec46f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 08:32:13+00:00,Z2,2,14.8,18.9,0.0,H003
AMB-e0845d2fd628,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 08:55:24+00:00,Z5,2,22.2,18.9,0.0,H005
AMB-e44704a04a20,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 08:36:12+00:00,Z2,2,10.0,18.9,0.0,H003
AMB-f8e6f77af5bc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 09:42:40+00:00,Z5,2,17.9,20.4,0.0,H005
AMB-89599aa20773,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 09:15:30+00:00,Z8,1,8.3,20.4,0.0,H003
AMB-8493be0c4563,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 11:36:29+00:00,Z4,3,15.0,23.4,0.0,H004
AMB-c5267a56f895,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 11:55:35+00:00,Z3,2,28.7,23.4,0.0,H004
AMB-ce501cdf55f6,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 11:37:25+00:00,Z2,2,3.7,23.4,0.0,H002
AMB-c73402a62182,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 11:31:11+00:00,Z1,1,6.4,23.4,0.0,H004
AMB-bbec19edbbc0,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 12:21:13+00:00,Z5,2,6.7,24.5,0.0,H005
AMB-f076aa4d7147,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 12:43:27+00:00,Z7,2,10.0,24.5,0.0,H001
AMB-e92491ec2ded,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 12:07:35+00:00,Z1,1,10.9,24.5,0.0,H005
AMB-b5efb7719064,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 12:46:08+00:00,Z2,2,23.5,24.5,0.0,H002
AMB-c577eece2e33,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 13:17:23+00:00,Z7,3,13.8,25.1,0.0,H004
AMB-b606e580360a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 13:24:59+00:00,Z6,2,17.8,25.1,0.0,H005
AMB-b0f7988b5b62,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 14:08:44+00:00,Z8,2,5.0,25.7,0.0,H003
AMB-2d0d1efc0e89,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 14:30:03+00:00,Z4,3,10.2,25.7,0.0,H001
AMB-9d3d2c5e773c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 14:43:17+00:00,Z4,2,12.1,25.7,0.0,H004
AMB-ef5070f4319a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 14:00:21+00:00,Z5,3,7.8,25.7,0.0,H004
AMB-2af25a71bb41,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 15:05:37+00:00,Z1,3,11.4,25.9,0.0,H001
AMB-03e640f8bc5c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 15:59:12+00:00,Z3,2,15.3,25.9,0.0,H002
AMB-44fd4fb86fa2,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 15:33:15+00:00,Z5,3,4.3,25.9,0.0,H005
AMB-48e2cd296850,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 16:22:17+00:00,Z8,3,17.1,25.9,0.0,H004
AMB-0d1cf72216e2,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 16:54:26+00:00,Z8,3,15.1,25.9,0.0,H005
AMB-db4795e26f8c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 16:47:28+00:00,Z4,3,8.0,25.9,0.0,H005
AMB-8815c1682437,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 17:11:21+00:00,Z5,3,10.3,25.5,0.0,H002
AMB-24e8d0a63d0c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 17:31:18+00:00,Z1,1,10.2,25.5,0.0,H004
AMB-aab581412b72,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 18:56:03+00:00,Z5,2,20.9,24.9,0.0,H003
AMB-b38b0771f820,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 19:35:21+00:00,Z2,2,4.2,23.6,0.0,H003
AMB-659a828e5afb,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 19:57:18+00:00,Z6,1,7.2,23.6,0.0,H003
AMB-803bf0ad276c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 19:31:52+00:00,Z4,2,20.9,23.6,0.0,H002
AMB-857d347a752b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 20:11:09+00:00,Z4,3,13.6,22.6,0.0,H001
AMB-9464649da8df,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 20:41:12+00:00,Z7,1,9.1,22.6,0.0,H005
AMB-e138aff21bb1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 20:41:01+00:00,Z8,2,6.2,22.6,0.0,H005
AMB-70003973f693,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 21:57:25+00:00,Z7,1,11.3,22.1,0.0,H004
AMB-788555d1b431,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 22:13:33+00:00,Z5,2,10.4,21.5,0.0,H004
AMB-d69c00c61f4b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 23:27:36+00:00,Z2,2,4.7,20.6,0.0,H004
AMB-d089e7095562,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 23:33:40+00:00,Z1,2,7.6,20.6,0.0,H005
AMB-e756af012ccc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 23:32:30+00:00,Z8,3,24.5,20.6,0.0,H003
AMB-cd212e4d79ec,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-17 23:19:32+00:00,Z4,1,9.5,20.6,0.0,H004
AMB-3a8b75e5cf9a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 00:10:38+00:00,Z2,2,2.8,19.5,0.0,H004
AMB-c08e8b138420,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 00:38:57+00:00,Z2,3,24.7,19.5,0.0,H005
AMB-7a8d24f7ee42,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 00:47:59+00:00,Z4,2,3.2,19.5,0.0,H001
AMB-90fb4a94168c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 01:40:36+00:00,Z7,1,9.7,17.8,0.0,H002
AMB-c2cf27f35a53,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 01:20:00+00:00,Z6,2,4.9,17.8,0.0,H001
AMB-1f27ce27daff,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 01:40:29+00:00,Z6,1,5.4,17.8,0.0,H004
AMB-4f2fe6020e43,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 01:59:36+00:00,Z3,3,7.5,17.8,0.0,H001
AMB-acb044a5841a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 02:00:23+00:00,Z4,1,6.1,17.0,0.0,H005
AMB-39607c77fc82,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 03:24:53+00:00,Z7,3,15.8,16.3,0.0,H003
AMB-13f044a6a5a0,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 03:19:35+00:00,Z4,2,6.6,16.3,0.0,H001
AMB-ace8fa4d1c69,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 03:26:20+00:00,Z4,3,15.3,16.3,0.0,H003
AMB-386e242731b4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 03:47:40+00:00,Z3,2,7.2,16.3,0.0,H002
AMB-e616578e42fd,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 04:45:28+00:00,Z3,1,8.9,16.8,0.0,H004
AMB-90ff7aed429a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 04:57:02+00:00,Z2,2,13.4,16.8,0.0,H001
AMB-3cbdee9a3b21,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 05:47:49+00:00,Z6,2,9.1,18.2,0.0,H005
AMB-f89a59e037ae,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 05:32:51+00:00,Z6,2,2.7,18.2,0.0,H004
AMB-c8a34c10d783,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 05:22:43+00:00,Z5,3,13.6,18.2,0.0,H005
AMB-f16588f8182f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 06:10:43+00:00,Z7,1,5.9,20.0,0.0,H004
AMB-2b7aab1a676d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 07:07:59+00:00,Z5,2,14.6,22.0,0.0,H001
AMB-190106dd313c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 07:13:30+00:00,Z6,2,7.8,22.0,0.0,H005
AMB-50fd40f36d14,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 07:22:37+00:00,Z2,3,15.7,22.0,0.0,H003
AMB-85b7ad17bc90,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 07:04:02+00:00,Z8,2,10.8,22.0,0.0,H003
AMB-34ad2c3860f1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 07:20:59+00:00,Z1,1,8.2,22.0,0.0,H005
AMB-a6998a686b87,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 07:11:07+00:00,Z7,3,6.4,22.0,0.0,H005
AMB-22100a4edddc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 07:22:40+00:00,Z2,2,11.0,22.0,0.0,H005
AMB-25367c17bfe7,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 07:14:18+00:00,Z6,2,9.8,22.0,0.0,H002
AMB-91e344c04c32,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 09:53:02+00:00,Z1,3,14.7,24.2,0.0,H005
AMB-89e54a993989,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 09:46:49+00:00,Z2,2,14.6,24.2,0.0,H005
AMB-d27dd4f1ea6d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 09:14:51+00:00,Z8,2,11.7,24.2,0.0,H003
AMB-ecd74d86e3ba,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 11:44:08+00:00,Z6,2,5.0,25.9,0.0,H005
AMB-7a3c3820b458,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 12:01:09+00:00,Z1,3,7.3,26.5,0.0,H005
AMB-81acba4610b0,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 13:18:18+00:00,Z4,1,15.9,27.2,0.0,H001
AMB-bc86556bc125,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 13:43:33+00:00,Z7,2,16.2,27.2,0.0,H003
AMB-52b615ffc5fa,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 13:59:01+00:00,Z1,2,16.3,27.2,0.0,H001
AMB-c5f82ba26cd2,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 13:23:05+00:00,Z2,2,8.0,27.2,0.0,H002
AMB-9caab474ae1b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 14:13:06+00:00,Z3,3,20.8,26.2,0.0,H001
AMB-69a2e9be4fd3,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 14:35:08+00:00,Z2,1,2.8,26.2,0.0,H004
AMB-3e46b0f8824c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 14:38:09+00:00,Z2,2,17.5,26.2,0.0,H001
AMB-dc11e1f2e253,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 15:14:55+00:00,Z7,3,7.7,26.2,0.0,H002
AMB-41b8e487c8ed,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 15:49:01+00:00,Z3,3,9.3,26.2,0.0,H005
AMB-c88358d468ce,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 15:06:03+00:00,Z3,3,24.6,26.2,0.0,H005
AMB-3cc8a5420d26,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 15:29:50+00:00,Z6,2,8.0,26.2,0.0,H005
AMB-ebd0d367f220,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 16:14:09+00:00,Z2,2,16.9,25.5,0.0,H004
AMB-379ede0d586c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 16:23:10+00:00,Z3,2,6.5,25.5,0.0,H002
AMB-4048d6fac6ba,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 16:42:43+00:00,Z8,2,9.6,25.5,0.0,H005
AMB-1f7d567c9340,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 16:24:30+00:00,Z3,3,35.7,25.5,0.0,H003
AMB-3c42678b0c5c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 17:22:27+00:00,Z4,3,10.2,24.8,0.0,H001
AMB-7b337adc7a8a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 18:05:29+00:00,Z8,1,6.2,24.1,0.0,H003
AMB-9264b6e2f81f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 19:43:23+00:00,Z4,2,4.5,23.2,0.0,H002
AMB-c4d528300031,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 21:52:44+00:00,Z7,3,10.6,20.9,0.0,H001
AMB-1cbd25810f76,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 21:29:35+00:00,Z6,3,13.3,20.9,0.0,H004
AMB-f5b2aed64a76,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 21:43:41+00:00,Z6,1,7.8,20.9,0.0,H002
AMB-caa35db6290a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 21:17:19+00:00,Z5,3,7.8,20.9,0.0,H003
AMB-e1c09cb5405b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 22:27:00+00:00,Z8,3,12.8,20.4,0.0,H003
AMB-f2691081d315,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 22:10:00+00:00,Z7,1,14.0,20.4,0.0,H004
AMB-a705e3400606,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 22:33:30+00:00,Z5,1,6.4,20.4,0.0,H005
AMB-7fcac3fde5d8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 22:08:30+00:00,Z2,2,11.9,20.4,0.0,H001
AMB-eb5b6bf258a8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 23:15:26+00:00,Z1,2,13.5,19.8,0.0,H004
AMB-ab874cd7a49a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 23:51:59+00:00,Z3,3,16.0,19.8,0.0,H002
AMB-9e0523357761,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 23:37:46+00:00,Z6,3,13.0,19.8,0.0,H002
AMB-678ce28c3376,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-18 23:24:01+00:00,Z4,1,7.2,19.8,0.0,H005
AMB-6728c70b49b5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 00:32:58+00:00,Z8,3,35.8,19.2,0.0,H001
AMB-78ba919d1681,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 00:48:16+00:00,Z1,1,9.2,19.2,0.0,H002
AMB-7698cc520dba,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 01:56:23+00:00,Z8,3,25.7,18.9,0.0,H001
AMB-fd3b86919bf2,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 01:16:24+00:00,Z6,1,5.4,18.9,0.0,H001
AMB-0fe9f79bb888,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 01:47:33+00:00,Z1,1,6.4,18.9,0.0,H004
AMB-f34973d06adc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 01:48:28+00:00,Z8,1,5.9,18.9,0.0,H005
AMB-131be12441cf,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 02:48:50+00:00,Z5,3,8.6,17.2,0.0,H003
AMB-0733ac3ec606,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 02:52:44+00:00,Z7,1,5.7,17.2,0.0,H003
AMB-ce46d1b573fa,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 02:23:32+00:00,Z2,2,19.1,17.2,0.0,H005
AMB-490d993f6f6f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 02:44:57+00:00,Z1,2,5.5,17.2,0.0,H005
AMB-ec50282aa781,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 02:14:21+00:00,Z6,1,15.5,17.2,0.0,H004
AMB-8a6056e0fe67,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 03:09:15+00:00,Z8,2,10.3,15.9,0.0,H002
AMB-6b0c7223e6ed,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 03:41:17+00:00,Z8,1,7.1,15.9,0.0,H004
AMB-ef58172f388d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 04:23:13+00:00,Z6,3,14.4,15.2,0.0,H002
AMB-f7d7ee724d93,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 04:18:54+00:00,Z1,3,8.1,15.2,0.0,H003
AMB-6d54bdabb924,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 05:09:24+00:00,Z7,3,8.8,15.4,0.0,H002
AMB-b935f5cc2717,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 05:39:21+00:00,Z8,3,7.7,15.4,0.0,H003
AMB-f6318a91c939,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 06:35:29+00:00,Z8,2,21.4,16.1,0.0,H005
AMB-7e280ccf9d4f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 07:54:01+00:00,Z4,2,10.0,17.4,0.0,H004
AMB-46a187b4237a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 07:20:34+00:00,Z1,2,11.0,17.4,0.0,H002
AMB-1e74163e9003,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 07:11:17+00:00,Z7,2,4.7,17.4,0.0,H004
AMB-8f5c42b3c956,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 07:40:26+00:00,Z4,2,8.4,17.4,0.0,H004
AMB-123e51f133d2,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 08:04:44+00:00,Z7,3,10.3,18.6,0.0,H005
AMB-5d62e33467e9,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 08:20:23+00:00,Z1,3,13.2,18.6,0.0,H005
AMB-0349901acc97,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 08:17:02+00:00,Z5,3,20.4,18.6,0.0,H005
AMB-f6c8c781500a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 08:15:07+00:00,Z2,2,6.7,18.6,0.0,H003
AMB-329a3bb27114,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 08:29:32+00:00,Z8,2,11.6,18.6,0.0,H005
AMB-eb12c5619b48,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 08:59:29+00:00,Z3,2,12.3,18.6,0.0,H001
AMB-0f18028d883c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 09:24:06+00:00,Z7,3,7.6,20.1,0.0,H001
AMB-c87d5900c5a5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 09:55:10+00:00,Z4,2,9.4,20.1,0.0,H002
AMB-0a946b283ce6,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 09:46:39+00:00,Z1,2,5.1,20.1,0.0,H001
AMB-e038a60bbfe5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 10:35:42+00:00,Z1,1,6.8,21.0,0.0,H003
AMB-e5f817a83fe4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2025-06-19 11:28:10+00:00,Z6,2,8.2,21.5,0.0,H003
